Year,ApplicationId,Title,Name,Gender,CareerStage,GrantType,isSalaryGrant,GrantSubType,Institution,State,BroadArea,Category,FoR,TotalAmount,GrantLength
2004,361611,Miss,Sarah J Moulds,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Repatriation General Hospital Daw Park,SA,Not Allocated,NOT ALLOCATED,Not Allocated,5081,1
2003,361612,Mr,Adriaan  Adolph,male,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,University of Melbourne,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,1226969,1
2003,361613,Ms,Kate   Butler,female,Early Career,International Collaborations,FALSE,Indigenous Health Short Term Exchange/Study Award,Curtin University of Technology,WA,Health Services Research,PUBLIC HEALTH AND HEALTH SERVICES,Aboriginal and Torres Strait Islander Health,20000,1
2003,361614,Mr,Reuben J Bolt,male,Early Career,International Collaborations,FALSE,Indigenous Health Short Term Exchange/Study Award,University of Sydney,NSW,Health Services Research,PUBLIC HEALTH AND HEALTH SERVICES,Aboriginal and Torres Strait Islander Health,22114,2
2003,361616,A/Pr,Jacinta K Elston,female,Mid Career,International Collaborations,FALSE,Int'l Indigenous Hlth Res Partnership - Seed Grant,James Cook University,QLD,Health Services Research,PUBLIC HEALTH AND HEALTH SERVICES,Aboriginal and Torres Strait Islander Health,15000,1
2003,361617,Prof,Kerin  O'Dea,female,Senior,International Collaborations,FALSE,Int'l Indigenous Hlth Res Partnership - Seed Grant,Menzies School of Health Research,NT,Health Services Research,PUBLIC HEALTH AND HEALTH SERVICES,Aboriginal and Torres Strait Islander Health,8318,1
2003,361618,Dr,Kathleen  Clapham,female,Early Career,International Collaborations,FALSE,Int'l Indigenous Hlth Res Partnership - Seed Grant,University of Sydney,NSW,Health Services Research,PUBLIC HEALTH AND HEALTH SERVICES,Aboriginal and Torres Strait Islander Health,15000,1
2003,361619,A/Pr,Jacinta K Elston,female,Mid Career,International Collaborations,FALSE,Int'l Indigenous Hlth Res Partnership - Seed Grant,James Cook University,QLD,Health Services Research,PUBLIC HEALTH AND HEALTH SERVICES,Aboriginal and Torres Strait Islander Health,15000,1
2004,361620,Mr,Steve  Larkin,male,Early Career,International Collaborations,FALSE,Int'l Indigenous Hlth Res Partnership - Seed Grant,Australian Institute of Aboriginal and Torres Strait Islander Studies (AIATSIS),ACT,Health Services Research,PUBLIC HEALTH AND HEALTH SERVICES,Aboriginal and Torres Strait Islander Health,15000,1
2003,361621,Prof,John  M Kaldor,male,Senior,International Collaborations,FALSE,Int'l Indigenous Hlth Res Partnership - Seed Grant,University of New South Wales,NSW,Health Services Research,PUBLIC HEALTH AND HEALTH SERVICES,Aboriginal and Torres Strait Islander Health,15000,1
2003,361622,Dr,Alan  Cass,male,Early Career,International Collaborations,FALSE,Int'l Indigenous Hlth Res Partnership - Seed Grant,University of Sydney,NSW,Health Services Research,PUBLIC HEALTH AND HEALTH SERVICES,Aboriginal and Torres Strait Islander Health,15000,1
2003,361623,A/Pr,Helen M Milroy,female,Mid Career,International Collaborations,FALSE,Int'l Indigenous Hlth Res Partnership - Seed Grant,University of Western Australia,WA,Health Services Research,PUBLIC HEALTH AND HEALTH SERVICES,Aboriginal and Torres Strait Islander Health,15000,1
2004,361629,Ms,Jewell F Gardner,female,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Brain Research Institute,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,483881,5
2004,361630,Miss,Sonja L Bates,female,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Centenary Institute of Cancer Medicine and Cell Biology,NSW,Not Allocated,NOT ALLOCATED,Not Allocated,594078,4
2004,361631,Mr,Samuel  Vadala,male,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Children's Medical Research Institute,NSW,Not Allocated,NOT ALLOCATED,Not Allocated,2390015,5
2004,361633,Mr,DARRELL  MUCHE,male,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Heart Research Institute,NSW,Not Allocated,NOT ALLOCATED,Not Allocated,955136,5
2004,361634,Dr,Henry J De Aizpurua,male,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Howard Florey Institute,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,575840,4
2004,361635,Mr,Bruce  Abell,male,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Institute for Breathing and Sleep,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,163502,5
2004,361638,Ms,Karlene  Taylor,female,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Mental Health Research Institute of Victoria,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,548452,5
2004,361640,Ms,Anna M Marcon,female,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,National Stroke Research Institute,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,867680,5
2004,361644,Ms,Woody M Macpherson,male,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Cancer Council Victoria,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,1806121,5
2004,361647,Ms,Susan M Collins,female,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Austin Research Institute,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,806643,2
2005,361648,Mr,Adriaan  Adolph,male,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,University of Melbourne,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,1253627,1
2005,361649,Ms,Kathleen  Howard,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,University of Sydney,NSW,Not Allocated,NOT ALLOCATED,Not Allocated,980562,1
2005,361650,Ms,Rosalba  Drummond,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Monash University,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,789836,1
2005,361651,Mrs,Deb  Ford,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,University of Queensland,QLD,Not Allocated,NOT ALLOCATED,Not Allocated,698941,1
2004,361652,Mr,Robert J Roche,male,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,University of Western Australia,WA,Not Allocated,NOT ALLOCATED,Not Allocated,588497,1
2005,361653,Dr,Margaret N Brumby,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Walter and Eliza Hall Institute,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,547921,1
2005,361654,Mr,Jeffrey E Saynor,male,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,University of New South Wales,NSW,Not Allocated,NOT ALLOCATED,Not Allocated,530619,1
2005,361655,Ms,Vada M Osborn,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,University of Adelaide,SA,Not Allocated,NOT ALLOCATED,Not Allocated,520558,1
2005,361656,Ms,Lee M CASEY,male,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Queensland Institute of Medical Research,QLD,Not Allocated,NOT ALLOCATED,Not Allocated,338646,1
2005,361657,Mrs,Karen  Jackson (changed to Ann 20/02/07),female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Australian National University,ACT,Not Allocated,NOT ALLOCATED,Not Allocated,333133,1
2005,361658,Mrs,Cate   Smith,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Garvan Institute of Medical Research,NSW,Not Allocated,NOT ALLOCATED,Not Allocated,221542,1
2005,361659,Ms,Julia  Malone,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Murdoch Children's Research Institute,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,206933,1
2005,361660,Ms,Heather A Gallichio,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Baker IDI Heart and Diabetes Institute,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,179441,1
2005,361661,Ms,Diane  Ovens,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Flinders University,SA,Not Allocated,NOT ALLOCATED,Not Allocated,171848,1
2005,361662,Ms,Jennifer SAUNDERS,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,University of Newcastle,NSW,Not Allocated,NOT ALLOCATED,Not Allocated,142578,1
2005,361663,Prof,Evan R Simpson,male,Senior,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Prince Henry's Institute of Medical Research,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,102562,1
2005,361664,Mr,Peter  Mathews,male,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Ludwig Institute for Cancer Research,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,100465,1
2005,361665,Mrs,Gayle M. McMurray,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,St.Vincent's Institute of Medical Research,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,94625,1
2005,361666,Ms,Heather  Nobbs,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Victor Chang Cardiac Research Institute,NSW,Not Allocated,NOT ALLOCATED,Not Allocated,75608,1
2005,361667,Ms,Katie  York,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Queensland University of Technology,QLD,Not Allocated,NOT ALLOCATED,Not Allocated,149024,2
2005,361668,Miss,Gabrielle A Falls,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Menzies School of Health Research,NT,Not Allocated,NOT ALLOCATED,Not Allocated,117980,1
2005,361669,Ms,Marian  Obenchain,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,La Trobe University,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,63478,1
2005,361670,Ms,Susan  Newman,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,University of Tasmania,TAS,Not Allocated,NOT ALLOCATED,Not Allocated,61520,1
2005,361671,Dr,Alison L Greenway,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Macfarlane Burnet Institute for Medical Research and Public Health,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,59668,1
2005,361672,Mr,Samuel  Vadala,male,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Children's Medical Research Institute,NSW,Not Allocated,NOT ALLOCATED,Not Allocated,58942,1
2005,361674,Ms,Jaine P Stockler,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,University of Technology Sydney,NSW,Not Allocated,NOT ALLOCATED,Not Allocated,39741,1
2005,361675,Ms,Lorraine  Taylor,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,James Cook University,QLD,Not Allocated,NOT ALLOCATED,Not Allocated,37735,1
2004,361676,Ms,Susan M Collins,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Austin Research Institute,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,36498,1
2005,361677,Ms,Dianne  Jeffery,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Curtin University of Technology,WA,Not Allocated,NOT ALLOCATED,Not Allocated,34518,1
2005,361678,Ms,Lorraine  Bridger,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,RMIT University,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,32260,1
2005,361679,Ms,Jodie  Murrell,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,University of Wollongong,NSW,Not Allocated,NOT ALLOCATED,Not Allocated,30587,1
2005,361680,Ms,Michelle J Foley,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Griffith University,QLD,Not Allocated,NOT ALLOCATED,Not Allocated,29301,1
2005,361681,Mr,David A Wood,male,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Mater Medical Research Institute Brisbane,QLD,Not Allocated,NOT ALLOCATED,Not Allocated,28039,1
2005,361682,Ms,Helen  Maxwell-Wright,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,International Diabetes Institute Inc,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,27106,1
2005,361683,Dr,Suzanne  Por,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Deakin University,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,24628,1
2005,361684,Ms,Lesley M Townsend,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Royal Prince Alfred Hospital,NSW,Not Allocated,NOT ALLOCATED,Not Allocated,24439,1
2005,361685,Ms,Anne C O'Neill,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,The Children's Hospital at Westmead,NSW,Not Allocated,NOT ALLOCATED,Not Allocated,23464,1
2005,361686,Dr,Angela  Watt,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Melbourne Health,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,23380,1
2005,361687,Ms,Palmina  Fichera,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Victoria University,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,22654,1
2005,361688,Ms,Karlene  Taylor,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Mental Health Research Institute of Victoria,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,21614,1
2005,361689,Ms,Woody M Macpherson,male,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Cancer Council Victoria,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,20409,1
2004,361690,Dr,Henry J De Aizpurua,male,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Howard Florey Institute,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,18230,1
2005,361691,Miss,Sonja L Bates,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Centenary Institute of Cancer Medicine and Cell Biology,NSW,Not Allocated,NOT ALLOCATED,Not Allocated,15779,1
2005,361692,Mrs,Tanya  Downes,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Macquarie University,NSW,Not Allocated,NOT ALLOCATED,Not Allocated,15311,1
2005,361693,Miss,Anna E Varga,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Institute of Medical and Veterinary Science,SA,Not Allocated,NOT ALLOCATED,Not Allocated,14815,1
2005,361694,Ms,Jill M Hambling,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,St Vincent's Health,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,13676,1
2005,361695,Ms,Kellie  O'Toole,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Murdoch University,WA,Not Allocated,NOT ALLOCATED,Not Allocated,13487,1
2005,361696,Ms,Soula  Ganiatsas,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Peter MacCallum Cancer Centre,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,12652,1
2005,361697,Mr,Charles  Thorn,male,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Edith Cowan University,WA,Not Allocated,NOT ALLOCATED,Not Allocated,12378,1
2004,361698,Ms,Alyshia  Jennings,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Cancer Council Queensland,QLD,Not Allocated,NOT ALLOCATED,Not Allocated,11846,1
2004,361700,Ms,Anna M Marcon,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,National Stroke Research Institute,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,11201,1
2004,361701,Ms,Lynell  Belardo,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Sir Charles Gairdner Hospital,WA,Not Allocated,NOT ALLOCATED,Not Allocated,11154,1
2005,361702,Ms,Maria MA Arena,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,University of South Australia,SA,Not Allocated,NOT ALLOCATED,Not Allocated,10624,1
2005,361703,Ms,Jewell F Gardner,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Brain Research Institute,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,10592,1
2005,361704,Mr,Mark T Smith,male,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Sydney West Area Health Service,NSW,Not Allocated,NOT ALLOCATED,Not Allocated,10458,1
2005,361706,Ms,Heather A Gallichio,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Alfred Hospital,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,8952,1
2005,361707,Prof,Roderick J MCCLURE,male,Senior,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Injury Prevention and Control (Australia) Ltd,QLD,Not Allocated,NOT ALLOCATED,Not Allocated,6519,1
2005,361708,Ms,Brenda J Penny,female,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Women's and Children's Hospital Adelaide,SA,Not Allocated,NOT ALLOCATED,Not Allocated,6205,1
2005,361709,Mr,DARRELL  MUCHE,male,Early Career,NHMRC Infrastructure Grants,FALSE,Equipment Grant,Heart Research Institute,NSW,Not Allocated,NOT ALLOCATED,Not Allocated,5346,1
2004,361711,Mr,Paul  Stewart,male,Early Career,International Collaborations,FALSE,Indigenous Health Short Term Exchange/Study Award,University of Melbourne,VIC,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Aboriginal and Torres Strait Islander Health,20000,1
2005,361718,Ms,Alyshia  Jennings,female,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Cancer Council Queensland,QLD,Not Allocated,NOT ALLOCATED,Not Allocated,97707,1
2005,361719,Prof,Richard  Olley,male,Senior,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Royal Brisbane and Women's Hospital,QLD,Not Allocated,NOT ALLOCATED,Not Allocated,6660,1
2005,364005,A/Pr,Tom  Kotsimbos,male,Mid Career,NHMRC Project Grants,FALSE,Standard Project Grant,Monash University,VIC,Clinical Medicine and Science,IMMUNOLOGY,Transplantation Immunology,416587,2
2005,364010,Ms,Annemarie L Lee,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Public Health Postgraduate Scholarship,Alfred Hospital,VIC,Clinical Medicine and Science,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY,Respiratory Diseases,68449,3
2005,364902,Prof,Jeannette  Milgrom,female,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,Austin Hospital Medical Research Foundation,VIC,Public Health,PSYCHOLOGY,Psychology not elsewhere classified,680921,4
2005,365200,A/Pr,Denise E Jackson,female,Mid Career,NHMRC Project Grants,FALSE,Standard Project Grant,Macfarlane Burnet Institute for Medical Research and Public Health,VIC,Basic Science,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY,Haematology,522773,3
